Wavelength[nm],1) AgNPs,2) AgNPs,3) AgNPs,4) AgNPs,5) AgNPs,6) AgNPs,7) AgNPs,8) AgNPs,9) AgNPs,11) AgNPs,12) AgNPs,13) AgNPs,14) AgNPs,15) AgNPs,16) AgNPs,17) AgNPs,18) AgNPs,19) AgNPs,20) AgNPs,21) AgNPs,22) AgNPs,23) AgNPs,24) AgNPs, 25) AgNPs,27) AgNPs,28) AgNPs,29) AgNPs,30) AgNPs
666.897,0.023468443,0.042954058,0.014551668,0.015279048,0.034081823,0.026926062,0.002662506,0.008133033,0.027186944,0.020298392,0.030985761,0.017894148,0.029069531,0.000798192,0.000871669,0.01887198,0.031359287,0.009915314,0.020241223,0.060724024,0.005406866,0.013064727,0.00404667,0.006247342,0.029135379,0.018471277,0.023778947,0.003179921
667.464,0.022697697,0.04127241,0.014316606,0.015317918,0.033021562,0.027684146,0.003502995,0.007826057,0.027249564,0.020156162,0.030326211,0.016071578,0.028834032,-0.000164688,-0.00064908,0.01931202,0.031566594,0.009741714,0.019164654,0.06066618,0.004563592,0.013401789,0.004085136,0.006413986,0.029043762,0.017314097,0.024095412,0.002132507
668.03,0.023849556,0.041737149,0.013452112,0.015294716,0.031731229,0.027087153,0.003136654,0.008276712,0.026303144,0.020021053,0.029573324,0.01457484,0.02799735,-0.001251722,-0.000675295,0.01851973,0.030073189,0.009731741,0.018812755,0.060485969,0.00443223,0.012465272,0.002519799,0.007130093,0.028678633,0.016156573,0.023079368,0.00152329
668.597,0.025073491,0.042045028,0.012245175,0.015482782,0.031799927,0.025842534,0.002771247,0.007928217,0.026086083,0.019346695,0.029707289,0.015019942,0.027601762,-0.001422729,0.000511018,0.01753025,0.029450279,0.009538841,0.018737998,0.0591713,0.005390133,0.012188102,0.001742268,0.00713957,0.027956065,0.016420373,0.020954203,0.001262797
669.164,0.022973311,0.039857429,0.012560853,0.014622679,0.032826474,0.024609872,0.002023259,0.005742892,0.025918652,0.018577115,0.02970223,0.016142649,0.027999927,-0.000990217,-6.4865E-05,0.016659616,0.02951336,0.009095229,0.017783045,0.057337651,0.005177401,0.01229108,0.002414373,0.006875996,0.027702489,0.016812251,0.019002554,0.001042615
669.73,0.020195559,0.037518486,0.01330495,0.013197296,0.032324413,0.023033891,0.002040095,0.004204048,0.024375832,0.017835327,0.028022816,0.01489578,0.027534437,-0.000510526,-0.001184341,0.015927101,0.028128601,0.009513923,0.016608788,0.057087002,0.003715603,0.011283476,0.001739087,0.005760391,0.02787104,0.016271277,0.019994907,0.001201692
670.297,0.019981894,0.037933269,0.013532218,0.013720441,0.030935316,0.022187943,0.003397836,0.004923108,0.023238917,0.01771442,0.027821225,0.012841929,0.027706207,-0.000353584,-0.001597377,0.015381849,0.026754209,0.00902975,0.015907511,0.057365305,0.003029912,0.010430011,0.000722502,0.005175951,0.027801341,0.015548739,0.020260864,0.001116525
670.863,0.021250917,0.039837002,0.014369207,0.014635349,0.03084599,0.023932823,0.003669445,0.006528437,0.02387136,0.01878173,0.028574017,0.013468165,0.029091686,6.0117E-05,-0.000440063,0.015553843,0.028116736,0.007999481,0.017331848,0.057178203,0.003658077,0.011301992,0.001760808,0.007091078,0.027941464,0.016059091,0.018931338,0.000919155
671.43,0.021640744,0.039803555,0.014194646,0.014152101,0.031297877,0.025927195,0.003067688,0.007565861,0.025239212,0.019007494,0.027463306,0.015764207,0.029102033,0.0009953,0.000926691,0.016501007,0.02956515,0.008667904,0.018452663,0.056628005,0.004149175,0.012422548,0.002537308,0.008670035,0.028101865,0.017168329,0.01928784,0.001423883
671.996,0.020492219,0.039148462,0.012727658,0.013663698,0.031233636,0.025529202,0.002500253,0.007433009,0.024456164,0.017933645,0.026671625,0.015211377,0.028015472,0.001609997,0.001058282,0.015890651,0.028700706,0.00904617,0.017190573,0.054266778,0.003792549,0.012243193,0.002094411,0.007603564,0.026675035,0.016874002,0.019288439,0.001481215
672.563,0.018956269,0.037921051,0.011537074,0.013805155,0.031168505,0.024616335,0.001304168,0.006272071,0.022411409,0.017153395,0.027408281,0.011921528,0.025852066,0.000918586,0.000205137,0.014178405,0.027982034,0.007957955,0.015981926,0.052493513,0.002771609,0.011314607,0.001517323,0.005774,0.024334533,0.015325676,0.01823237,0.000523966
673.129,0.017708328,0.035338108,0.009888678,0.012757678,0.030046438,0.023382246,-3.8366E-05,0.004512594,0.021143682,0.016758411,0.027322212,0.01072,0.02357114,-0.000503984,-0.001593593,0.013635714,0.02709856,0.006672063,0.014860966,0.05236069,0.001743082,0.009979123,0.000543269,0.005189692,0.023692238,0.014401503,0.018151014,-0.000843654
673.695,0.017514882,0.035164321,0.010013456,0.012175981,0.029187422,0.021734889,-0.000425185,0.004156748,0.020841765,0.016057687,0.026210571,0.01209013,0.024340526,-0.001136355,-0.001584987,0.015625076,0.026636031,0.005818964,0.01341145,0.051884207,0.002363296,0.008737356,0.001183579,0.005280191,0.0243344,0.014579338,0.019458808,-0.000653355
674.262,0.019209984,0.036823082,0.012833985,0.013010226,0.030910805,0.021536507,0.000836615,0.006194135,0.022137452,0.015860578,0.025943332,0.013400431,0.026636758,-0.000369848,0.0009591,0.018121868,0.027986537,0.006858629,0.014464259,0.053159483,0.003893448,0.009494896,0.003534638,0.00547936,0.024848775,0.015080618,0.020777712,0.002074226
674.828,0.020385134,0.037072203,0.014038397,0.013087403,0.031396808,0.0223477,0.002774466,0.008028324,0.022363996,0.016618112,0.026259535,0.012664151,0.027365316,0.000352825,0.002620915,0.017276178,0.029206641,0.008172106,0.017038788,0.054701646,0.004422116,0.012087134,0.003780779,0.006014373,0.025326482,0.015533968,0.020172514,0.004263144
675.394,0.019930832,0.036317328,0.013480389,0.013078228,0.029834079,0.023892895,0.003035609,0.008606335,0.021067559,0.017246044,0.025932198,0.011083316,0.027240637,0.000340131,0.002158487,0.015281385,0.028812473,0.0080759,0.017066817,0.053270087,0.004347054,0.013044848,0.001893016,0.006540204,0.02533136,0.015326326,0.018926119,0.004052831
675.96,0.018718124,0.035122289,0.013011571,0.012364136,0.029105119,0.023751481,0.001120656,0.007772702,0.019730322,0.01607822,0.024897903,0.010860882,0.026968283,-0.000605157,0.001196294,0.014412405,0.027536975,0.007594168,0.015159217,0.050310499,0.004254989,0.011897122,0.000583723,0.007129654,0.025087159,0.015131313,0.018375916,0.002458339
676.526,0.017966752,0.034852586,0.012294892,0.011568204,0.028621775,0.022557622,-0.000429937,0.00607354,0.018753283,0.014314498,0.024139807,0.011841609,0.02611967,-0.002404724,0.0003812,0.014223687,0.026404545,0.007052055,0.014330141,0.048943982,0.003977095,0.010978756,0.00031959,0.00709564,0.024632884,0.015248223,0.017078893,0.000887486
677.092,0.018438131,0.035513858,0.011327218,0.012321048,0.027975015,0.023394055,-0.000592386,0.005397437,0.018390693,0.012941238,0.024016443,0.01031134,0.025487016,-0.002851028,-0.000774038,0.014491464,0.025106642,0.006566788,0.013458666,0.050442751,0.002907188,0.010476484,-0.000156573,0.005666457,0.023878699,0.013862096,0.015484469,9.8077E-05
677.658,0.018593854,0.035219969,0.011553379,0.013054733,0.027778409,0.022852971,0.000353689,0.005663557,0.017990534,0.012927948,0.023716679,0.007216804,0.025589229,-0.001574272,-0.001059639,0.014051194,0.025175573,0.006957116,0.012256107,0.051219518,0.001996301,0.009471832,-0.000169265,0.004289485,0.023546199,0.01283609,0.014692195,0.000807047
678.224,0.017818674,0.034084928,0.012214644,0.012652882,0.027699021,0.021956808,0.001080246,0.005815731,0.019177632,0.014453489,0.02317752,0.007922854,0.025560339,-0.000712236,-0.001207536,0.013348922,0.025781117,0.008032603,0.012681821,0.048901228,0.002413266,0.008453904,-0.000111688,0.003307922,0.022796918,0.013410702,0.013575701,0.001959066
678.79,0.016465596,0.032627748,0.010958883,0.011882114,0.027420698,0.020716295,0.000443486,0.005108931,0.02051448,0.014009824,0.02203975,0.008009125,0.024294472,-0.000545734,-0.002133948,0.013619029,0.025246151,0.008022763,0.014287871,0.047129603,0.001840303,0.008482098,-0.00081005,0.002236754,0.021678733,0.012568044,0.012613603,0.000644051
679.356,0.015564195,0.031386507,0.009972414,0.011647204,0.02733568,0.018898448,-0.000258275,0.004712652,0.018928914,0.012641937,0.021590538,0.006570582,0.022290409,-0.00033926,-0.002665486,0.013827197,0.025222325,0.007252887,0.015210576,0.047440862,0.000711243,0.009164473,-0.000888289,0.002061435,0.020761512,0.012391335,0.012683809,-0.001495482
679.922,0.015902094,0.031605924,0.010991363,0.012250672,0.028188714,0.020972799,0.000435793,0.005527944,0.018581117,0.013357213,0.024245375,0.00855705,0.022017254,-0.000167729,-0.001794816,0.013513723,0.025589578,0.007134313,0.014901657,0.048247528,0.001703466,0.010239044,-8.9347E-05,0.003774632,0.020540628,0.014749877,0.012264375,-0.000453491
680.488,0.015943852,0.032325249,0.01203235,0.012999616,0.028480954,0.02285327,0.001793606,0.0053283,0.019444544,0.013485809,0.025674939,0.009818347,0.022920044,-9.4773E-05,-0.000943904,0.014080562,0.02549087,0.007467844,0.014751591,0.048237874,0.003282354,0.010878154,0.000684837,0.004786355,0.020600808,0.015635295,0.014053364,0.001512755
681.053,0.014545977,0.031734927,0.011335585,0.012983302,0.026277201,0.021146885,0.001141994,0.004858652,0.017387484,0.011960501,0.023598277,0.007822228,0.022989309,-0.000986717,-0.002659735,0.014289732,0.024383158,0.006346845,0.014701677,0.046774092,0.003085489,0.009757797,0.000862278,0.002896475,0.019764988,0.014266117,0.015907263,0.000716483
681.619,0.014003693,0.031830556,0.010321474,0.01244952,0.02418326,0.020310139,-0.000897834,0.005598046,0.015575239,0.012456977,0.023167549,0.007003849,0.022627539,-0.001539727,-0.00400775,0.013688868,0.02362924,0.005273636,0.014791117,0.046086382,0.002117624,0.00887814,0.000771608,0.001921297,0.020249863,0.013344879,0.013925096,-0.001165401
682.185,0.014850661,0.03256265,0.011381353,0.012357258,0.024413643,0.021423687,-0.000689632,0.005046026,0.014997376,0.014279457,0.025733394,0.006184027,0.023440292,-0.000126637,-0.002528966,0.014896131,0.025112399,0.006392171,0.015378765,0.046223085,0.002469943,0.009686828,0.000884836,0.003703418,0.02247356,0.012794989,0.013408979,-0.001487296
682.75,0.014759885,0.031907573,0.012621567,0.012570592,0.02563871,0.020434594,0.001907063,0.004221216,0.014451201,0.014403571,0.026319411,0.005251593,0.024412562,0.000526714,-8.9564E-05,0.015916929,0.025312313,0.006872234,0.014979141,0.045800347,0.003397662,0.009686855,0.001195713,0.00507382,0.023767677,0.012311953,0.015345182,2.493E-05
683.316,0.014845981,0.031104761,0.011894823,0.011264128,0.025732839,0.018279842,0.002178702,0.004646562,0.014168001,0.012817989,0.023687736,0.005453813,0.022720058,-0.001552411,0.000694694,0.014264089,0.02233049,0.006048837,0.01380906,0.045606922,0.002815239,0.00866672,0.000532978,0.004133658,0.023512858,0.012184706,0.015078785,0.000921545
683.881,0.015381233,0.030378661,0.011457169,0.010674185,0.025549269,0.01914368,0.001022216,0.00396187,0.013340857,0.012078669,0.02162227,0.005194498,0.02027589,-0.004323721,-0.000465848,0.013464288,0.021114205,0.006042034,0.013532985,0.045475425,0.001505168,0.008404312,-0.000816408,0.002814165,0.022301693,0.012194596,0.01285962,0.000737472
684.447,0.015077899,0.030046193,0.011933256,0.012555069,0.026573329,0.020999586,0.002040252,0.003435556,0.01375337,0.013451685,0.020040004,0.005680768,0.020618991,-0.00450798,-0.001610788,0.01455171,0.023660662,0.006353438,0.013120315,0.045632881,0.002093848,0.008437893,-0.001210798,0.002950883,0.021190192,0.01282943,0.012532476,0.001477973
685.012,0.013923655,0.029742149,0.010545232,0.012341707,0.025963542,0.020689903,0.001473823,0.004974625,0.014457386,0.01357457,0.019038292,0.005531214,0.022184897,-0.003499074,-0.002282728,0.013109152,0.02462352,0.005456505,0.012005887,0.044524773,0.002549684,0.008705755,-0.000913942,0.002628802,0.020005779,0.012084516,0.011971827,0.001017873
685.578,0.01266901,0.027710942,0.00906142,0.011388626,0.023582624,0.020085079,-0.000187821,0.006517091,0.013719291,0.01246936,0.019895787,0.003627331,0.022357908,-0.00311902,-0.001553482,0.010874293,0.023501998,0.004345483,0.011715502,0.04200467,0.001580351,0.008987585,-0.000508099,0.001799578,0.019280549,0.010760191,0.010103138,-0.000404388
686.143,0.012665533,0.025867855,0.009955941,0.013131748,0.022768944,0.019343822,-7.3752E-05,0.00620317,0.012975349,0.012214043,0.021207784,0.000779536,0.021499721,-0.001687995,-0.000578068,0.012021554,0.024071849,0.003628118,0.011620919,0.042621749,0.001765149,0.008475705,0.000300619,0.002279269,0.020557479,0.011558203,0.0105063,0.000856579
686.708,0.012462516,0.024733943,0.009973091,0.013527205,0.023114342,0.018101426,-0.00072387,0.004370081,0.013362159,0.010600669,0.021268128,-0.00088472,0.0207276,-0.000945502,-0.002427409,0.012690855,0.023523742,0.003015311,0.010629686,0.044628796,5.378E-05,0.008014166,0.000748268,0.001859422,0.021747661,0.012219387,0.011427978,0.001875407
687.274,0.012236342,0.025402837,0.0097747,0.011741884,0.023118326,0.019304169,-0.000396774,0.002958435,0.013835856,0.009542053,0.020506292,0.000891306,0.021468848,-0.000871297,-0.003339812,0.011734266,0.022754538,0.003449955,0.009719217,0.044384689,-0.002014262,0.008426392,-0.000267089,0.000864915,0.021013155,0.011503089,0.010510958,0.001088885
687.839,0.011771401,0.027164453,0.009496901,0.008851781,0.021542321,0.018984659,0.00056105,0.002217032,0.01258395,0.010339401,0.018719771,0.002028043,0.021115505,-0.001934395,-0.002282272,0.01103011,0.023798056,0.00338127,0.009677865,0.04208716,-0.001355861,0.0079445,-0.002444767,0.001213813,0.018539083,0.008504722,0.007292796,0.000109383
688.404,0.010045524,0.026199219,0.007547903,0.006452377,0.019428732,0.015871196,-0.000110184,0.001476038,0.011328919,0.010284515,0.017260786,0.001338392,0.019102083,-0.003376238,-0.003249728,0.009741504,0.023686595,0.002476288,0.008968178,0.039388838,-0.001688584,0.006495388,-0.004125525,0.001454226,0.016948253,0.005541078,0.004397062,-0.001232473
688.969,0.009755053,0.025897587,0.007957743,0.007329421,0.02034231,0.016817472,0.000180745,0.00224218,0.010380179,0.011107186,0.01936546,0.001313394,0.019505496,-0.001958635,-0.003403787,0.008741337,0.023674201,0.002675866,0.00809484,0.03929527,-0.000770104,0.006446933,-0.003101088,0.002078632,0.017785745,0.007353424,0.006513952,-0.000954725
689.534,0.01085553,0.026888671,0.008879989,0.008118379,0.021650744,0.018640412,-9.1129E-05,0.00370722,0.009064542,0.012694786,0.021120106,-0.000290049,0.019637549,-0.001436302,-0.001982503,0.008310768,0.022554301,0.003024656,0.007852259,0.03997725,0.001500587,0.00629449,-0.00107937,0.002661589,0.017987553,0.009210826,0.009082487,-0.001299551
690.1,0.010362699,0.02502153,0.00731749,0.007980124,0.020105006,0.018001361,-0.001792519,0.00264927,0.009693881,0.011956298,0.018987782,-0.00217918,0.016753287,-0.00344384,-0.002190662,0.008445982,0.019537661,0.003300153,0.006826194,0.039137811,0.00062713,0.005093323,-0.001411322,0.001734423,0.017475552,0.007786866,0.007268175,-0.003218257
690.665,0.00963768,0.023519658,0.007758278,0.00905619,0.019014215,0.017799101,-0.002054279,0.001139478,0.011883067,0.01002423,0.01689882,-0.001210766,0.016272093,-0.004410853,-0.002780891,0.008721934,0.018749959,0.004405427,0.007091224,0.037645156,-0.000446349,0.005928629,-0.001922741,0.001664544,0.017855672,0.008104294,0.005656161,-0.002634359
691.23,0.010227636,0.024800206,0.01048022,0.00937639,0.019324073,0.015946643,-0.001506754,0.000908834,0.011467573,0.009481498,0.016962962,-0.000810797,0.018199827,-0.004259099,-0.003081597,0.008546304,0.019700785,0.004580353,0.008931382,0.036664818,-0.000827964,0.007466735,-0.001774698,0.001715269,0.017275338,0.009570397,0.006341275,-0.001891326
691.794,0.010758532,0.024972396,0.01061506,0.008574677,0.019151422,0.013137978,-0.002559515,0.001295766,0.00885433,0.010215264,0.017326917,-0.002909181,0.017962248,-0.003654305,-0.004290056,0.009270599,0.019583929,0.002742788,0.009664969,0.037048107,-0.00154517,0.006034883,-0.002727783,0.000404045,0.01617062,0.009139342,0.006169979,-0.00172764
692.359,0.01054969,0.021847928,0.007813957,0.007080878,0.018207936,0.012390893,-0.00467828,0.002346256,0.006590495,0.009796079,0.01580112,-0.004637497,0.017518856,-0.003831848,-0.004847599,0.009629518,0.016249573,0.001554418,0.008216888,0.036982421,-0.00118558,0.004079985,-0.003820647,-0.000339011,0.016203464,0.007609912,0.004162902,-0.002369656
692.924,0.010367738,0.019628864,0.006199526,0.006380536,0.01747309,0.012559337,-0.004664924,0.003998525,0.007416225,0.008655137,0.014288798,-0.005437027,0.017700371,-0.004767676,-0.004237699,0.008419271,0.014211386,0.002437967,0.006843707,0.036083717,-0.001337606,0.004814563,-0.003918821,-0.000308089,0.017425612,0.006298175,0.004384826,-0.003652936
693.489,0.010950446,0.02227752,0.0068566,0.008048345,0.017367431,0.012148113,-0.002820684,0.00531109,0.009766764,0.009568455,0.014656764,-0.004782944,0.017578349,-0.003585955,-0.003582715,0.007458867,0.016412097,0.002330571,0.007062282,0.034872651,-0.000389237,0.006041034,-0.003288936,-1.34E-05,0.018871112,0.006796278,0.006883425,-0.002513516
694.054,0.008762656,0.024371478,0.007100577,0.007202581,0.01582093,0.011019722,-0.002873309,0.003599086,0.00887692,0.009685443,0.014249174,-0.004419924,0.016773276,-0.004349694,-0.00335342,0.007096005,0.016087881,0.001185684,0.006076366,0.033279037,0.000670244,0.00481269,-0.00356895,-0.000816531,0.015896952,0.006768816,0.005863733,-0.002181951
694.619,0.006164879,0.023773125,0.007392858,0.00514382,0.014232066,0.010568413,-0.003062476,0.002309375,0.00751246,0.006959809,0.013620489,-0.004978669,0.016126051,-0.005586164,-0.003092458,0.007878618,0.015078061,0.002650154,0.005906326,0.032219864,6.9892E-05,0.00369225,-0.003679507,-0.001315148,0.012859524,0.005452738,0.002996666,-0.002252171
695.183,0.007587645,0.022541359,0.007637278,0.006843965,0.015266641,0.010280678,-0.002293844,0.00323903,0.006379969,0.00495917,0.014737637,-0.004687306,0.017069986,-0.003373776,-0.003404488,0.008744869,0.016889372,0.003062065,0.008070676,0.032686039,-0.000632218,0.004224122,-0.002879162,-0.000104902,0.014308649,0.005201186,0.002291779,-0.001535349
695.748,0.008567184,0.02064161,0.007235354,0.008759103,0.017886888,0.009366682,-0.002033252,0.002598084,0.005286893,0.005492591,0.01587368,-0.005091567,0.018147199,-0.002392745,-0.004926154,0.008835534,0.018705595,0.001250178,0.008903321,0.035405518,-0.00231009,0.004806226,-0.00243181,0.001040904,0.015131041,0.006244929,0.001875639,-0.001261352
696.312,0.008552302,0.020847261,0.008370772,0.010024484,0.020404796,0.012236424,-0.000583684,0.002406552,0.007300208,0.007053135,0.01726151,-0.003825021,0.017891848,-0.002201464,-0.003842435,0.00909224,0.019681305,0.002299511,0.008655233,0.036856308,-0.002942695,0.006071406,-0.001748639,0.001665749,0.015683739,0.008122801,0.001986963,0.000447659
696.877,0.009141016,0.022200954,0.009721846,0.010468637,0.019321508,0.016707938,3.3117E-05,0.003501469,0.009923076,0.007633157,0.017266163,-0.003535246,0.016908313,-0.002147742,-0.000897091,0.007768285,0.018136783,0.003836104,0.008927801,0.034817979,-0.001810013,0.006085815,-0.000668346,0.001717202,0.015927091,0.008393125,0.003288743,0.001543829
697.442,0.007101335,0.022224942,0.009309657,0.008354415,0.016046191,0.014330142,-0.001122776,0.002956175,0.008707421,0.006651466,0.013798702,-0.006887512,0.017160604,-0.003504338,-0.001195348,0.006430536,0.01594003,0.003181255,0.008010329,0.032137463,-0.001754419,0.003890906,-0.000933374,0.001692942,0.013744622,0.007977627,0.00121011,0.001613967
698.006,0.005469977,0.020431837,0.008233184,0.007786538,0.014565269,0.008721967,-0.001695816,0.002292729,0.007132513,0.0057845,0.013104931,-0.007732446,0.018388312,-0.00253585,-0.003057343,0.006854933,0.015232769,0.002456039,0.0060169,0.030468592,-0.00141614,0.003166711,-0.001220024,0.001885931,0.011403003,0.008542601,-0.000783651,0.001928854
698.57,0.006686464,0.01808522,0.006935749,0.009494331,0.013909571,0.010459776,-0.002278131,0.002179704,0.007706568,0.007081601,0.014457673,-0.007085584,0.018636052,-0.000930784,-0.003039834,0.007148803,0.015023353,0.002651851,0.00529865,0.030354675,0.000305514,0.005747639,3.2888E-05,0.00101953,0.012109137,0.008048492,0.001159107,0.001173561
699.135,0.006170129,0.017091617,0.00552222,0.008671757,0.012645531,0.015449025,-0.002964693,0.000965473,0.006024632,0.007473477,0.012051518,-0.009465619,0.017437429,-0.003324127,-0.003518965,0.006277183,0.014506655,0.002761231,0.004667207,0.028704502,-0.000201316,0.006402666,-0.000721267,-0.00091624,0.014116146,0.006222125,-0.000312321,-0.000110934
699.699,0.004752054,0.017161358,0.005135642,0.006275563,0.012111394,0.013817175,-0.001560356,0.001444849,0.004046289,0.00623943,0.011350959,-0.01296712,0.016284759,-0.004800355,-0.003762026,0.00588496,0.014029987,0.001755195,0.004364134,0.026790695,-0.000751488,0.003748158,-0.001876684,-0.001168335,0.01377595,0.005484098,-0.002443764,-0.000927829
700.263,0.004219369,0.017196631,0.0053833,0.006355565,0.014084648,0.0112403,-0.000386824,0.003787857,0.004787434,0.005716469,0.013236776,-0.013841272,0.015461717,-0.003684266,-0.001742074,0.006668177,0.013958883,-0.000163783,0.004551784,0.02743969,0.000351816,0.002911069,-0.002292538,-0.000447449,0.012499272,0.005901271,-0.001790642,-0.001176554
700.828,0.00324607,0.014902823,0.005798682,0.006859068,0.016304096,0.012302111,-0.001982721,0.004029365,0.005320588,0.00439668,0.01223742,-0.011679164,0.014395767,-0.004125543,-0.001617414,0.006186739,0.013668683,-0.001921561,0.0032437,0.025961124,0.000168534,0.002744766,-0.003877706,-0.000935976,0.012476547,0.005294863,-0.001681166,-0.00114844
701.392,0.001927068,0.012530809,0.00525761,0.005167308,0.016279436,0.012596454,-0.003634228,0.002256909,0.004264438,0.00409315,0.010965353,-0.010329137,0.013131056,-0.00521467,-0.004126569,0.004500404,0.01476748,-0.002536055,0.002335111,0.023743663,-0.00044428,0.001965795,-0.005256334,-0.002857642,0.012055758,0.003837496,0.000144078,-0.001538453
701.956,0.00160517,0.014151027,0.003982731,0.005328535,0.014239182,0.011387854,-0.004182034,0.001467705,0.003243417,0.005220203,0.010930477,-0.011960536,0.012615563,-0.005661728,-0.00576594,0.004004147,0.015859557,-0.001475382,0.002549566,0.024231975,-0.00152166,0.001909556,-0.005489873,-0.00464662,0.012143655,0.003303033,-0.000126098,-0.001997151
702.52,0.00333566,0.017081804,0.005014141,0.007663266,0.013034135,0.010865655,-0.003022815,0.002804141,0.002770217,0.006104557,0.010732372,-0.011628173,0.013760525,-0.005782266,-0.004671545,0.005938212,0.015877845,-0.000118828,0.003164964,0.025242613,-0.002463776,0.001214741,-0.003352028,-0.002244108,0.013112538,0.00440256,-0.001970153,-0.001683366
703.084,0.004900998,0.017204389,0.006104835,0.007327879,0.013641499,0.010625936,-0.002115833,0.003799147,0.00213354,0.005242592,0.010267317,-0.011521456,0.013900032,-0.006074619,-0.002758257,0.007299901,0.015743551,-0.000871404,0.004732378,0.023543804,-0.00202541,-3.5625E-05,-0.002223527,0.000707803,0.010818999,0.005603241,-3.5333E-05,-0.001801072
703.648,0.005037992,0.015047683,0.006393318,0.004830501,0.01411224,0.010303823,-0.002534134,0.00269418,0.004392194,0.002717942,0.010727797,-0.014194119,0.013977476,-0.005404497,-0.001947466,0.006550461,0.016293006,-0.0014506,0.006025176,0.022434899,-0.002100844,0.001299888,-0.002636805,0.000547938,0.008953305,0.006353315,0.001464145,-0.001994099
704.212,0.004938331,0.014746949,0.006759386,0.004101547,0.012864489,0.01141384,-0.002322083,0.000923412,0.006101336,0.003857899,0.011936989,-0.012393971,0.015369996,-0.003578264,-0.002397524,0.006697499,0.015807048,-2.0752E-05,0.005279492,0.024244811,-0.003357606,0.00280506,-0.001302115,0.000150847,0.010474103,0.006727196,0.000673538,-0.001718606
704.776,0.00412114,0.015592373,0.006110881,0.006473946,0.011153243,0.013615626,-0.002064652,0.0017983,0.003460677,0.00604092,0.011967486,-0.011304895,0.015627874,-0.002864166,-0.003313285,0.007373822,0.013073092,0.001377901,0.004838188,0.026530482,-0.003373583,0.004308672,-0.000313874,-0.000552944,0.011896871,0.007578303,0.00016157,-0.00189921
705.34,0.00302341,0.013818659,0.006256248,0.006810711,0.010043994,0.012737975,-0.002064028,0.002610694,0.00140227,0.004891088,0.009413893,-0.015219086,0.013455262,-0.004178631,-0.002123575,0.007638088,0.011799942,0.00184691,0.00529215,0.025564737,-0.003087409,0.005325091,-0.001795988,-0.001646473,0.013023612,0.007814423,0.00045503,-0.002945815
705.904,0.002719669,0.013606366,0.007586229,0.00442882,0.009641362,0.008308001,-0.001958881,0.000537556,0.000935958,0.004129069,0.006763377,-0.016658573,0.010742372,-0.004973931,-0.001476747,0.00798938,0.013346049,0.001096031,0.002972369,0.019236419,-0.004570678,0.002948089,-0.0035936,-0.001891758,0.013656899,0.005412739,-0.000575747,-0.003079499
706.468,0.003386003,0.015070892,0.007987064,0.004033609,0.009276861,0.006392643,-0.00106329,7.2332E-05,0.00121701,0.003761639,0.007202241,-0.015497638,0.011010163,-0.003286661,-0.003665103,0.006465251,0.017347553,0.000160735,0.000312864,0.015585396,-0.004816957,0.002465547,-0.004515001,-0.001756696,0.012005724,0.002675023,-0.004175496,-0.001715271
707.032,0.004096089,0.013371502,0.006654531,0.002454707,0.007644327,0.005879642,-0.001886669,0.000180219,0.000979127,0.001770992,0.006680842,-0.0155623,0.011741569,-0.002769803,-0.005243467,0.00418785,0.017108287,-0.000242661,0.000191046,0.016190282,-0.003592098,0.002057331,-0.005858138,-0.002858255,0.009083084,0.001057861,-0.007099857,-0.002505337
707.595,0.002618328,0.010995882,0.005522726,0.000855731,0.007466509,0.00509565,-0.004271192,-0.000703033,0.00125559,0.000631418,0.005382584,-0.017106237,0.01005873,-0.003985974,-0.006241118,0.004193034,0.012372887,-0.002024934,0.001635298,0.01765899,-0.003810007,-0.000675942,-0.006151847,-0.003751417,0.009150361,0.001597945,-0.006472015,-0.004215464
708.159,0.000699046,0.012530968,0.005890852,0.00356667,0.008936712,0.00756743,-0.002583675,0.00122851,0.003966954,0.003378809,0.007833263,-0.015907588,0.009288069,-0.003331557,-0.005650358,0.007480625,0.012957956,-0.001959009,0.004476394,0.021097211,-0.002578364,0.000210801,-0.003160198,-0.00170679,0.0119737,0.005116782,-0.002223824,-0.00291699
708.723,0.001675842,0.013904231,0.006375385,0.005651061,0.010112565,0.010027312,-0.00083767,0.003541772,0.004345468,0.006405812,0.011631238,-0.013441087,0.012152312,-0.002467229,-0.002462099,0.009824812,0.016219098,0.000803687,0.004188774,0.023942842,0.000243598,0.002972298,0.00051037,0.00116812,0.01174845,0.006829465,0.002318707,-0.001865665
709.286,0.004068144,0.011538477,0.005438052,0.005025083,0.011061983,0.010651587,-0.001893699,0.002852283,0.000771976,0.005384265,0.009153891,-0.013299942,0.013527651,-0.002781484,-0.000633476,0.007080564,0.014100533,0.001681337,0.001651209,0.022972274,0.000991684,0.002369621,-0.000211289,0.000655384,0.009588514,0.005256619,0.000214044,-0.002902535
709.85,0.005150937,0.011947912,0.003993398,0.004468885,0.012803066,0.011062747,-0.000626752,0.002286345,-0.001565907,0.002492424,0.004695975,-0.010475503,0.01042608,-0.002247587,-0.001564006,0.003681131,0.011618264,0.001996115,0.00370061,0.020521533,8.9043E-05,0.00136763,-0.002479733,-0.002550643,0.009331002,0.003731853,-0.006641468,-0.00190205
